f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ31,ImZ31,ReZ41,ImZ41,ReZ51,ImZ51,ReZ61,ImZ61,ReZ12,ImZ12,ReZ22,ImZ22,ReZ32,ImZ32,ReZ42,ImZ42,ReZ52,ImZ52,ReZ62,ImZ62,ReZ13,ImZ13,ReZ23,ImZ23,ReZ33,ImZ33,ReZ43,ImZ43,ReZ53,ImZ53,ReZ63,ImZ63,ReZ14,ImZ14,ReZ24,ImZ24,ReZ34,ImZ34,ReZ44,ImZ44,ReZ54,ImZ54,ReZ64,ImZ64,ReZ15,ImZ15,ReZ25,ImZ25,ReZ35,ImZ35,ReZ45,ImZ45,ReZ55,ImZ55,ReZ65,ImZ65,ReZ16,ImZ16,ReZ26,ImZ26,ReZ36,ImZ36,ReZ46,ImZ46,ReZ56,ImZ56,ReZ66,ImZ66
1.234983333333333492e+09,1.259797388217538949e-01,-3.080764777779541941e+00,1.164965407365339961e-01,-8.396158547898675550e+00,1.107518748713604423e-01,-9.533736757174052556e+00,1.246894185935937815e-01,-4.594210820422713226e+00,9.812449964988742557e-02,-1.150488852036680676e+01,1.328502990564864594e-01,-6.862319591935986729e+00,1.149316748917091485e-01,-8.406036519180331013e+00,1.189120367794008343e-01,-1.587721643126011051e+00,1.207937703358077791e-01,-4.836796064880261703e+00,1.160445763816994602e-01,-8.031003276926655943e+00,1.099951745826347749e-01,-9.990528153046220439e+00,1.124478931621621658e-01,-9.877862289422102648e+00,1.106228628961451466e-01,-9.510432645108432226e+00,1.185456993800445696e-01,-5.121497623890144624e+00,1.218399541695617955e-01,-1.576202740066112939e+00,1.117070521061845345e-01,-9.281851989238115053e+00,1.181577882340606733e-01,-9.083254298868364884e+00,1.068383421299748393e-01,-1.074322606096258781e+01,1.246705729653016514e-01,-4.353938559644196182e+00,1.179917230225039221e-01,-7.882332388344894802e+00,1.115129437163966120e-01,-9.218647482258129244e+00,1.280657741668830008e-01,-2.360974075715884357e+00,9.584252823091046758e-02,-1.154729537873526013e+01,1.299699776863674217e-01,-7.312820207842431586e+00,9.767004062959970534e-02,-1.144220944425879694e+01,1.098406221106853486e-01,-1.001371297981144615e+01,1.173713723854551277e-01,-9.040182309948475492e+00,9.699102086882024909e-02,-1.149803184666085087e+01,1.437337918442342100e-01,1.545437581505753721e+00,9.613490226888872503e-02,-1.182237809211660640e+01,1.322666066822286990e-01,-6.839866046293773927e+00,1.152095801449076334e-01,-9.750142516428720540e+00,1.083540552192299999e-01,-1.065273800971901608e+01,1.316763076476035188e-01,-7.217544359296154788e+00,9.743783774702743927e-02,-1.180459534572672098e+01,1.465295722589691485e-01,1.359929319655730495e+00
1.236077777777777910e+09,1.258101812098942063e-01,-3.067154977209177957e+00,1.162917008287082665e-01,-8.388099839764796783e+00,1.105271279115307842e-01,-9.527178516945605580e+00,1.245147182643176753e-01,-4.581909687360172789e+00,9.786436538588678957e-02,-1.150102462949106297e+01,1.326802805958692821e-01,-6.851876104451878113e+00,1.147277818989545090e-01,-8.398090638561372501e+00,1.187229717303393273e-01,-1.573466842697703871e+00,1.206034793902899249e-01,-4.825445944683921518e+00,1.158392008900005904e-01,-8.022670451668052038e+00,1.097790435968682976e-01,-9.984370925310408040e+00,1.122162329041841849e-01,-9.871531510451378111e+00,1.104084877330418629e-01,-9.503805088662955924e+00,1.183430768572022451e-01,-5.110342065320505611e+00,1.216536792213703949e-01,-1.561720105591180019e+00,1.114889117012337894e-01,-9.274986358179475587e+00,1.179541964848074831e-01,-9.075617672639813449e+00,1.066128466062069013e-01,-1.073806538604481808e+01,1.244992623559421641e-01,-4.341487632466815683e+00,1.178017645250727108e-01,-7.873834002079557415e+00,1.112980791440355416e-01,-9.211847310948359180e+00,1.279045842281579526e-01,-2.346732293287855153e+00,9.558074847894050541e-02,-1.154359325529924618e+01,1.298104113181967056e-01,-7.302953973845897728e+00,9.740974152915470030e-02,-1.143817240924124334e+01,1.096211099672907835e-01,-1.000745291699426787e+01,1.171694233488873998e-01,-9.032480700693319875e+00,9.673372453543338523e-02,-1.149406243094144919e+01,1.436131830064224235e-01,1.564158780944276739e+00,9.586880720739986150e-02,-1.181898115441680908e+01,1.321054662708097682e-01,-6.829300630628956981e+00,1.149953161848596001e-01,-9.743368878188178428e+00,1.081071442358899487e-01,-1.064731174730341223e+01,1.315046808173554460e-01,-7.207387273899951374e+00,9.717043165174951702e-02,-1.180103083051305468e+01,1.464012889647542115e-01,1.378425587891312087e+00
1.237172222222222328e+09,1.256412705183169165e-01,-3.053555286186878437e+00,1.160877342652244931e-01,-8.380054166757368250e+00,1.103024328060208947e-01,-9.520634831232744233e+00,1.243407363748823269e-01,-4.569618511900415569e+00,9.760466182736736440e-02,-1.149717870142291964e+01,1.325105335257211470e-01,-6.841441233659730337e+00,1.145246280380896875e-01,-8.390157710970772342e+00,1.185344738796037523e-01,-1.559224452577582465e+00,1.204136821405711877e-01,-4.814108350658072411e+00,1.156343359017909800e-01,-8.014350325858810464e+00,1.095632372095041857e-01,-9.978228326975491669e+00,1.119850535625427912e-01,-9.865213413958102251e+00,1.101953869447896001e-01,-9.497193214027674912e+00,1.181413450242589092e-01,-5.099198738115043206e+00,1.214680898667685471e-01,-1.547249420411304976e+00,1.112713569206023601e-01,-9.268135480142580818e+00,1.177508122310026994e-01,-9.067992838989152204e+00,1.063888986106413387e-01,-1.073292190498671950e+01,1.243286817620025686e-01,-4.329046510626475275e+00,1.176129141595088357e-01,-7.865348897834091524e+00,1.110828479513340378e-01,-9.205061384299366267e+00,1.277440458258333189e-01,-2.332500324207544828e+00,9.531992074102732526e-02,-1.153990922520483586e+01,1.296509434485491330e-01,-7.293097727984960699e+00,9.715023457721178035e-02,-1.143415293362639673e+01,1.094017206989729013e-01,-1.000120735997276356e+01,1.169682742388319235e-01,-9.024791277718090754e+00,9.647702397761905024e-02,-1.149011126635087798e+01,1.434933468960243319e-01,1.582873015735381861e+00,9.560382476570715438e-02,-1.181560346716682197e+01,1.319459327061978382e-01,-6.818745591216714530e+00,1.147818630871794560e-01,-9.736609824623428722e+00,1.078600616220082575e-01,-1.064189976743095123e+01,1.313331910816442072e-01,-7.197239444996500701e+00,9.690381530720727776e-02,-1.179748560695916915e+01,1.462737525664060956e-01,1.396914296237044217e+00
1.238266666666666746e+09,1.254730069934061332e-01,-3.039965659007183518e+00,1.158846460739113016e-01,-8.372021522287491635e+00,1.100778058405461612e-01,-9.514105603303676162e+00,1.241674756133561847e-01,-4.557337252380736281e+00,9.734540328372214002e-02,-1.149335071812226516e+01,1.323411212894916589e-01,-6.831014883461409504e+00,1.143222448326146889e-01,-8.382237702825920067e+00,1.183465415931738013e-01,-1.544994435643683772e+00,1.202243750377618436e-01,-4.802783245912999988e+00,1.154300095202732551e-01,-8.006042857777513788e+00,1.093477147801584920e-01,-9.972100291984135723e+00,1.117545013721020358e-01,-9.858907967291575147e+00,1.099834566186956991e-01,-9.490597056759225936e+00,1.179405707840112116e-01,-5.088067659441668944e+00,1.212832032319547670e-01,-1.532790657889324448e+00,1.110543711380116844e-01,-9.261299338016531379e+00,1.175477082162262044e-01,-9.060379730130810216e+00,1.061663799772913919e-01,-1.072779569334233507e+01,1.241588329157927717e-01,-4.316615155722381303e+00,1.174251345142357655e-01,-7.856877128292046208e+00,1.108672795141506934e-01,-9.198289547008268841e+00,1.275841576156551971e-01,-2.318278123063885143e+00,9.506004608339148343e-02,-1.153624331776933687e+01,1.294915153069933489e-01,-7.283251364949711260e+00,9.689155903768172096e-02,-1.143015104280977035e+01,1.091824442132376671e-01,-9.994976218597136253e+00,1.167679441273975910e-01,-9.017114034955664437e+00,9.622088214517153515e-02,-1.148617834200828192e+01,1.433742805640849938e-01,1.601580336689145456e+00,9.533994261778512558e-02,-1.181224509781077714e+01,1.317879115220103592e-01,-6.808200974831007279e+00,1.145691215544404062e-01,-9.729865366749654854e+00,1.076129854141518599e-01,-1.063650192048265808e+01,1.311619168674540981e-01,-7.187100774939372272e+00,9.663794274961830244e-02,-1.179395968307259679e+01,1.461469623739838075e-01,1.415395496803657283e+00
1.239361111111111164e+09,1.253053911234029705e-01,-3.026386050419502816e+00,1.156824378721071633e-01,-8.364001901122422922e+00,1.098532710883314972e-01,-9.507590738174720002e+00,1.239949385838257090e-01,-4.545065867782568603e+00,9.708660260598626912e-02,-1.148954066331933710e+01,1.321721130674663180e-01,-6.820596964473858215e+00,1.141206643112583491e-01,-8.374330585301855479e+00,1.181591731113314364e-01,-1.530776754948873331e+00,1.200355540678278293e-01,-4.791470594113428128e+00,1.152262504885470523e-01,-7.997748008952619614e+00,1.091324402552126260e-01,-9.965986749402715006e+00,1.115247207599002199e-01,-9.852615154857572222e+00,1.097725860423430511e-01,-9.484016639633104262e+00,1.177408130367329220e-01,-5.076948855819738426e+00,1.210990346041042054e-01,-1.518343794113240941e+00,1.108379354855765220e-01,-9.254477911594388928e+00,1.173449589893727357e-01,-9.052778287737355711e+00,1.059451616277899411e-01,-1.072268681331556373e+01,1.239897169970837348e-01,-4.304193529884194902e+00,1.172383758843009299e-01,-7.848418743472156400e+00,1.106514185783140924e-01,-9.191531646348050089e+00,1.274249184475526875e-01,-2.304065644771042365e+00,9.480111982272908244e-02,-1.153259556219818549e+01,1.293320749495680821e-01,-7.273414772893733726e+00,9.663374704808301574e-02,-1.142616676733367775e+01,1.089632776371104728e-01,-9.988759402188051695e+00,1.165684474343565424e-01,-9.009448969915732519e+00,9.596526065293435603e-02,-1.148226364318080783e+01,1.432559811962558494e-01,1.620280794669096247e+00,9.507713686719952706e-02,-1.180890611393487433e+01,1.316312985037824124e-01,-6.797666816549911672e+00,1.143569854734766272e-01,-9.723135504754461422e+00,1.073661104212429718e-01,-1.063111807783837293e+01,1.309909418190252361e-01,-7.176971177209337860e+00,9.637276497607288883e-02,-1.179045306218194611e+01,1.460209181258874944e-01,1.433869241540594475e+00
1.240455555555555582e+09,1.251384235911759679e-01,-3.012816415654734126e+00,1.154811076686290960e-01,-8.355995298984140618e+00,1.096288602444242255e-01,-9.501090143543821753e+00,1.238231277369531286e-01,-4.532804317727483046e+00,9.682827103473655439e-02,-1.148574852228217580e+01,1.320035830582038383e-01,-6.810187394687495122e+00,1.139199183753362848e-01,-8.366436334420880527e+00,1.179723665444828845e-01,-1.516571373694663105e+00,1.198472146335998606e-01,-4.780170359409250835e+00,1.150230878464803957e-01,-7.989465744244351519e+00,1.089173828044621012e-01,-9.959887624071503964e+00,1.112958523381135517e-01,-9.846334977703406821e+00,1.095626593652552078e-01,-9.477451971956261545e+00,1.175421214749904075e-01,-5.065842361994845611e+00,1.209155970940566233e-01,-1.503908807621247234e+00,1.106220294141807975e-01,-9.247671177323908864e+00,1.171426397383732165e-01,-9.045188463005084500e+00,1.057251052360114324e-01,-1.071759531262599552e+01,1.238213345776870838e-01,-4.291781595707380603e+00,1.170525765101828319e-01,-7.839973789131179593e+00,1.104353250859527596e-01,-9.184787534047062607e+00,1.272663273299295128e-01,-2.289862844592660540e+00,9.454313161102645413e-02,-1.152896598695068420e+01,1.291725780350534425e-01,-7.263587834262550835e+00,9.637682304511593911e-02,-1.142220014192230870e+01,1.087442253813866166e-01,-9.982556820447438639e+00,1.163697934102924936e-01,-9.001796083090320977e+00,9.571012026447225929e-02,-1.147836715118133455e+01,1.431384461314903211e-01,1.638974440573099933e+00,9.481537196105017939e-02,-1.180558658178442855e+01,1.314759811999098582e-01,-6.787143138708593426e+00,1.141453431395207385e-01,-9.716420227135316168e+00,1.071196458046071165e-01,-1.062574813407278285e+01,1.308203533081578884e-01,-7.166850576938821327e+00,9.610823049867921186e-02,-1.178696574262919761e+01,1.458956199871748460e-01,1.452335582181893070e+00
1.241550000000000000e+09,1.249721052237932062e-01,-2.999256710445766583e+00,1.152806497138545994e-01,-8.348001712118760409e+00,1.094046123479895105e-01,-9.494603730704181288e+00,1.236520453005781617e-01,-4.520552562464192015e+00,9.657041808171359931e-02,-1.148197428157054745e+01,1.318356096834112923e-01,-6.799786100042992665e+00,1.137200381564549556e-01,-8.358554931056211501e+00,1.177861198729885095e-01,-1.502378255204785962e+00,1.196593514442438055e-01,-4.768882506344676919e+00,1.148205505770806406e-01,-7.981196031886981679e+00,1.087025173664255967e-01,-9.953802837334773557e+00,1.110680309716458869e-01,-9.840067452860346009e+00,1.093535573286873314e-01,-9.470903049094809845e+00,1.173445355334484519e-01,-5.054748219658812047e+00,1.207329013387301170e-01,-1.489485679084013192e+00,1.104066312765029922e-01,-9.240879108144786969e+00,1.169408251318114905e-01,-9.037610216573927602e+00,1.055060650101937031e-01,-1.071252122358611381e+01,1.236536855737444818e-01,-4.279379316181489479e+00,1.168676630198862559e-01,-7.831542305190311026e+00,1.102190737734022735e-01,-9.178057068156800113e+00,1.271083833905979898e-01,-2.275669678161218012e+00,9.428606559190201575e-02,-1.152535461912055581e+01,1.290129884967223250e-01,-7.253770426713596287e+00,9.612080331920563880e-02,-1.141825120445270692e+01,1.085252990916679983e-01,-9.976368384375149390e+00,1.161719856932327821e-01,-8.994155377287428976e+00,9.545542138058220327e-02,-1.147448884332634300e+01,1.430216728778793966e-01,1.657661325311744704e+00,9.455460079470834334e-02,-1.180228656476366744e+01,1.313218405451886395e-01,-6.776629950046800133e+00,1.139340785828725361e-01,-9.709719509975803575e+00,1.068738123810329954e-01,-1.062039200886562895e+01,1.306502408931747294e-01,-7.156738911236671719e+00,9.584428593099914018e-02,-1.178349771752681541e+01,1.457710685409369655e-01,1.470794570191598982e+00
1.242644444444444418e+09,1.248064369396046508e-01,-2.985706891041417066e+00,1.150810544018625314e-01,-8.340021136842663552e+00,1.091805733951767970e-01,-9.488131415424437165e+00,1.234816932114642940e-01,-4.508310562846444824e+00,9.631305144614731029e-02,-1.147821792878092673e+01,1.316682747257637565e-01,-6.789393014917335378e+00,1.135210533760855622e-01,-8.350686360849023160e+00,1.176004309509078999e-01,-1.488197362899016829e+00,1.194719584155869568e-01,-4.757606999746407439e+00,1.146186672470298762e-01,-7.972938843490361194e+00,1.084878250923016763e-01,-9.947732307838160537e+00,1.108413839499298031e-01,-9.833812612455320235e+00,1.091451590356018742e-01,-9.464369852223022406e+00,1.171480835132091142e-01,-5.043666476035868484e+00,1.205509552485451996e-01,-1.475074390949788539e+00,1.101917189201209180e-01,-9.234101673413741551e+00,1.167395881866118840e-01,-9.030043518304349703e+00,1.052878895652571839e-01,-1.070746456240168953e+01,1.234867692065535205e-01,-4.266986654612217045e+00,1.166835510715060059e-01,-7.823124324210795955e+00,1.100027535414570823e-01,-9.171340114880170091e+00,1.269510858349262583e-01,-2.261486101491959388e+00,9.402990062616284339e-02,-1.152176148383956722e+01,1.288532790986548493e-01,-7.243962424114262610e+00,9.586569570484672342e-02,-1.141431999487874904e+01,1.083065174857568425e-01,-9.970194007177514806e+00,1.159750219482528349e-01,-8.986526856901729587e+00,9.520112452495387012e-02,-1.147062869295347376e+01,1.429056591252377828e-01,1.676341499784739009e+00,9.429476500986529175e-02,-1.179900612194301246e+01,1.311687525717706859e-01,-6.766127245062921958e+00,1.137230729819818653e-01,-9.703033316372616568e+00,1.066288396832300173e-01,-1.061504964859191169e+01,1.304806947531044203e-01,-7.146636129308680196e+00,9.558087659899837385e-02,-1.178004897458314204e+01,1.456472647725721159e-01,1.489246256709737315e+00
1.243738888888888836e+09,1.246414196937137425e-01,-2.972166914213438815e+00,1.148823082280123475e-01,-8.332053569071620203e+00,1.089567958468628112e-01,-9.481673118782222076e+00,1.233120730493845046e-01,-4.496078280301887276e+00,9.605617696624120516e-02,-1.147447945228728194e+01,1.315016624103631238e-01,-6.779008082511344568e+00,1.133229917186356350e-01,-8.342830614039780102e+00,1.174152975136252552e-01,-1.474028660267798330e+00,1.192850285847288638e-01,-4.746343804591970361e+00,1.144174656463180506e-01,-7.964694153999785087e+00,1.082732936804155638e-01,-9.941675952379251058e+00,1.106160292907659576e-01,-9.827570502607782643e+00,1.089373437324854671e-01,-9.457852348296471590e+00,1.169527818975248518e-01,-5.032597182358690802e+00,1.203697638044438079e-01,-1.460674927058605466e+00,1.099772702782515627e-01,-9.227338838917120256e+00,1.165389991794850838e-01,-9.022488346916214041e+00,1.050704238569953458e-01,-1.070242532870385688e+01,1.233205839727263692e-01,-4.254603574538256439e+00,1.165001461902909347e-01,-7.814719869944023678e+00,1.097864666021672875e-01,-9.164636550332399878e+00,1.267944339019149436e-01,-2.247312070990989064e+00,9.377461058338371069e-02,-1.151818660371198177e+01,1.286934318675463929e-01,-7.234163697603091414e+00,9.561149941143916309e-02,-1.141040655412595584e+01,1.080879060787082041e-01,-9.964033605153773010e+00,1.157788935985271939e-01,-8.978910527132647701e+00,9.494719081956928819e-02,-1.146678666949738989e+01,1.427904027542238885e-01,1.695015014855779434e+00,9.403579548525399512e-02,-1.179574530659871456e+01,1.310165901811589928e-01,-6.755635003583329912e+00,1.135122061455173109e-01,-9.696361596022944340e+00,1.063849628162715916e-01,-1.060972102756178614e+01,1.303118041240243774e-01,-7.136542192372620441e+00,9.531794716838686010e-02,-1.177661949599875157e+01,1.455242100470003908e-01,1.507690692499700669e+00
1.244833333333333492e+09,1.244770544227677272e-01,-2.958636737256576055e+00,1.146843938045891409e-01,-8.324099003840018440e+00,1.087333380372986352e-01,-9.475228767938718377e+00,1.231431859747942198e-01,-4.483855676792325440e+00,9.579979860574540373e-02,-1.147075884098248899e+01,1.313358584415109109e-01,-6.768631255132161684e+00,1.131258782294293774e-01,-8.334987685216487918e+00,1.172307171892526673e-01,-1.459872110848302151e+00,1.190985540423333683e-01,-4.735092885860005651e+00,1.142169724320249852e-01,-7.956461941614379363e+00,1.080589175949843994e-01,-9.935633686796647268e+00,1.103920742017924228e-01,-9.821341182130886693e+00,1.087299925746539192e-01,-9.451350490248632497e+00,1.167586348725702522e-01,-5.021540392260011920e+00,1.201893289082592853e-01,-1.446287272232536170e+00,1.097632639460352916e-01,-9.220590566969146806e+00,1.163391246191040479e-01,-9.014944689497077945e+00,1.048535111491528116e-01,-1.069740350531787243e+01,1.231551276244041426e-01,-4.242230039644265815e+00,1.163173447911258762e-01,-7.806328955980807116e+00,1.095703274098844410e-01,-9.157946262207669719e+00,1.266384268190386408e-01,-2.233147543457358442e+00,9.352016469552443256e-02,-1.151462999828749290e+01,1.285334383929323809e-01,-7.224374116698563775e+00,9.535820499707733933e-02,-1.140651092297538582e+01,1.078694967987280373e-01,-9.957887098546716942e+00,1.155835856551116203e-01,-8.971306393161167847e+00,9.469358244284038773e-02,-1.146296273862174253e+01,1.426759018418392033e-01,1.713681921326251079e+00,9.377761301632966950e-02,-1.179250416480992136e+01,1.308652249501219278e-01,-6.745153190552523270e+00,1.133013580451127378e-01,-9.689704284980274807e+00,1.061424191525072031e-01,-1.060440614888520550e+01,1.301436557645552217e-01,-7.126457073370467299e+00,9.505544228011260366e-02,-1.177320925843520172e+01,1.454019060789965012e-01,1.526127927897875436e+00
1.245927777777777910e+09,1.243133419898981573e-01,-2.945116317981450127e+00,1.144872899360705881e-01,-8.316157434817149863e+00,1.085102634908758079e-01,-9.468798296842255269e+00,1.229750326711178676e-01,-4.471642714765674320e+00,9.554391847462513632e-02,-1.146705608402486298e+01,1.311709490070282202e-01,-6.758262494365493644e+00,1.129297347483952385e-01,-8.327157572983658440e+00,1.170466875135080798e-01,-1.445727678202350264e+00,1.189125258856234824e-01,-4.723854208364563156e+00,1.140172127811108771e-01,-7.948242187664306790e+00,1.078446981647951386e-01,-9.929605426881671804e+00,1.101696137222448330e-01,-9.815124721059024893e+00,1.085229903468244300e-01,-9.444864217406292894e+00,1.165656340633664245e-01,-5.010496160107039465e+00,1.200096492891156719e-01,-1.431911411849177806e+00,1.095496797304977843e-01,-9.213856816591967203e+00,1.161400262946009065e-01,-9.007412540888934060e+00,1.046369949838644314e-01,-1.069239905826950832e+01,1.229903971599456830e-01,-4.229866013670982916e+00,1.161350353740685237e-01,-7.797951584523009849e+00,1.093544613873037724e-01,-9.151269151324962436e+00,1.264830637565722282e-01,-2.218992476078835097e+00,9.326652796747383900e-02,-1.151109168357942281e+01,1.283732999905641547e-01,-7.214593550438680225e+00,9.510579448510740608e-02,-1.140263314095495062e+01,1.076513274984573915e-01,-9.951754412344158141e+00,1.153890766511053850e-01,-8.963714459297637660e+00,9.444026306360617240e-02,-1.145915686240403097e+01,1.425621546631276604e-01,1.732342269908385246e+00,9.352012917663332647e-02,-1.178928273413754546e+01,1.307145289427777135e-01,-6.734681756045904244e+00,1.130904103793090171e-01,-9.683061305584184097e+00,1.059014449101258193e-01,-1.059910504494084904e+01,1.299763324765680073e-01,-7.116380756483494885e+00,9.479330718530455668e-02,-1.176981823305682084e+01,1.452803548968144565e-01,1.544558012766477528e+00
